TIME_OF_RECORDING,TILT_ANGLE,INITIAL_VELOCITY,FINAL_VELOCITY,ACCLERATION,TILT_THRESHOLD,SPEED_LIMIT,sudden_acceleration,SUDDEN_STOP,EXCESS_BIKE_TILT,RESULT,RESULT2
2017-11-18 07:27:11.552675,2.08,51,50,-0.75,0.0407763184,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,56,62,4.5,0.0371362257,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,65,66,0.75,0.0319950777,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,68,0,0.0305837377,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,68,0,0.0305837377,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,68,0,0.0305837377,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.92,68,68,0,0.0576385826,0,0,0,0,0,0
2017-11-18 07:27:11.552675,6.08,68,68,0,0.0893986179,0,0,0,0,0,0
2017-11-18 07:27:11.552675,18.08,68,68,0,0.2658432583,0,0,0,0,0,0
2017-11-18 07:27:11.552675,16.08,68,68,0,0.2364358183,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,68,0,0.0305837377,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,68,0,0.0305837377,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,68,0,0.0305837377,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,68,68,0,0.0158800176,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,65,65,0,0.0319950777,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,65,65,0,0.0319950777,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,63,60,-2.25,0.0330106332,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.035248263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.035248263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.035248263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.035248263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,58,-0.75,0.035248263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,18.08,57,57,0,0.3171373443,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,13.08,57,57,0,0.2294334327,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,8.08,57,57,0,0.1417295211,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.92,57,57,0,0.0512190844,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,57,0,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,59,1.5,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,62,62,0,0.0335429769,0,0,0,0,0,0
2017-11-18 07:27:11.552675,0.92,62,61,-0.75,0.0148363167,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,48,48,0,0.0433243074,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,48,48,0,0.0433243074,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,48,48,0,0.0433243074,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,48,48,0,0.0433243074,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,48,48,0,0.0433243074,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,50,50,0,0.0415916817,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,53,53,0,0.0392378796,0,0,0,0,0,0
2017-11-18 07:27:11.552675,12.08,54,54,0,0.2236622848,0,0,0,0,0,0
2017-11-18 07:27:11.552675,15.08,54,54,0,0.2792075542,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.08,54,54,0,0.0570264766,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,11.08,54,54,0,0.205147195,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.08,54,54,0,0.0570264766,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.08,49,45,-3,0.0628443175,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,42,42,0,0.0495120209,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,42,42,0,0.0495120209,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,44,0,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,44,48,3,0.0472619859,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.92,53,54,0.75,0.0739483116,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,54,54,0,0.0385113868,0,0,0,0,0,0
2017-11-18 07:27:11.552675,11.08,54,52,-1.5,0.205147195,0,0,0,0,0,0
2017-11-18 07:27:11.552675,18.08,48,47,-0.75,0.3765882108,0,0,0,0,0,0
2017-11-18 07:27:11.552675,19.08,56,57,0.75,0.3406534547,0,0,0,0,0,0
2017-11-18 07:27:11.552675,19.08,57,57,0,0.3346781266,0,0,0,0,0,0
2017-11-18 07:27:11.552675,21.08,62,62,0,0.3399451701,0,0,0,0,0,0
2017-11-18 07:27:11.552675,24.08,62,62,0,0.3883244638,0,0,0,0,0,0
2017-11-18 07:27:11.552675,26.08,62,62,0,0.4205773262,0,0,0,0,0,0
2017-11-18 07:27:11.552675,28.08,62,62,0,0.4528301887,0,0,0,0,0,0
2017-11-18 07:27:11.552675,31.08,62,62,0,0.5012094823,0,0,0,0,0,0
2017-11-18 07:27:11.552675,36.08,62,62,0,0.5818416384,0,0,0,0,0,0
2017-11-18 07:27:11.552675,37.08,62,62,0,0.5979680697,0,0,0,0,0,0
2017-11-18 07:27:11.552675,37.08,62,62,0,0.5979680697,0,0,0,0,0,0
2017-11-18 07:27:11.552675,31.08,56,53,-2.25,0.5549009106,0,0,0,0,0,0
2017-11-18 07:27:11.552675,21.08,53,53,0,0.3976608187,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,58,0.75,0.0364848272,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,56,-1.5,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,56,56,0,0.0371362257,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,56,56,0,0.0371362257,0,0,0,0,0,0
2017-11-18 07:27:11.552675,6.92,70,71,0.75,0.0988430224,0,0,0,0,0,0
2017-11-18 07:27:11.552675,13.92,73,75,1.5,0.1906588139,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,21.92,79,80,0.75,0.2774332363,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,25.92,82,83,0.75,0.3160590172,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,25.92,84,84,0,0.3085346983,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,26.92,84,84,0,0.3204380431,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,26.92,84,84,0,0.3204380431,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,0.92,81,75,-4.5,0.0113566226,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,72,79,5.25,0.014997917,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,83,73,-7.5,0.025057222,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,3.08,61,61,0,0.0504835273,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,61,-3,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,0.08,53,53,0,0.0015091492,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,53,53,0,0.0392378796,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,53,53,0,0.0392378796,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,51,51,0,0.0211723192,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,51,51,0,0.0407763184,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,60,1.5,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,64,63,10.5,0.0324949227,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,65,64,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,67,63,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,67,66,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,14.92,67,67,0,0.1462601706,0,0,0,0,0,0
2017-11-18 07:27:11.552675,17.92,67,59,-2.25,0.1756690521,0,0,0,0,0,0
2017-11-18 07:27:11.552675,17.08,67,55,-2.25,0.1876716844,0,0,0,0,0,0
2017-11-18 07:27:11.552675,28.08,61,55,0,0.3227215263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,10.08,56,55,0,0.115848753,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,56,55,0,0.0239052982,0,0,0,0,0,0
2017-11-18 07:27:11.552675,7.08,56,54,0,0.0813699575,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.08,59,54,0,0.0353982301,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,53,0,0.0239052982,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,54,0,0.0239052982,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,63,57,0,0.0239052982,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,63,56,11.25,0.0239052982,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,63,58,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,67,58,0,0.0214410885,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,68,59,0,0.0214410885,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,66,63,0,0.0214410885,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,69,65,3,0.0212223243,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,66,68,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,62,63,-3,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,57,62,0,0.0212223243,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,55,69,0,0.0212223243,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,69,68,1.5,0.0207979202,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,78,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,69,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,59,57,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,56,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,59,59,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,59,59,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,59,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,7.92,59,59,0,0.0776394471,0,0,0,0,0,0
2017-11-18 07:27:11.552675,22.92,59,59,0,0.2246838545,0,0,0,0,0,0
2017-11-18 07:27:11.552675,25.92,76,59,0,0.254092736,0,0,0,0,0,0
2017-11-18 07:27:11.552675,28.92,96,91,-3.75,0.3012186231,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,27.92,90,90,0,0.3101877569,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,27.92,89,90,0.75,0.3136726211,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,27.92,90,90,0,0.3101877569,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,26.92,90,90,0,0.2990778802,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,25.92,90,101,8.25,0.2879680036,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,14.92,102,102,0,0.1462601706,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,0.08,102,102,0,0.0007842368,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.92,100,98,-1.5,0.0291970803,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,0.92,98,98,0,0.0093867973,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,98,98,0,0.0110192837,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,71,98,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,70,71,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,70,68,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,70,67,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,70,69,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,70,70,0,0.0203901578,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,70,70,0,0.0105871973,0,0,0,0,0,0
2017-11-18 07:27:11.552675,4.08,70,93,-6.75,0.0399960788,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,16.08,79,77,-1.5,0.203518542,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,17.08,75,74,-0.75,0.2277029729,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,16.08,73,73,0,0.2202438022,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,73,73,0,0.028489248,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,73,73,0,0.028489248,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,0.08,73,73,0,0.0010957403,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.92,73,73,0,0.0399945213,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,73,73,0,0.0147924942,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,73,73,0,0.028489248,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,73,73,0,0.028489248,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,73,73,0,0.028489248,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,73,73,0,0.0147924942,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,73,74,0.75,0.028489248,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,69,73,0,0.0203901578,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,69,71,0,0.0105871973,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,69,69,0,0.0203901578,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,69,69,0,0.0203901578,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,69,69,0,0.0203901578,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,69,69,0,0.0203901578,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,1.08,69,69,0,0.0105871973,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,69,69,-4.5,0.0205920206,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,77,71,-1.5,0.0231085435,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,86,85,-0.75,0.0241832345,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,2.08,85,85,0,0.0244677097,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,10.08,83,80,-2.25,0.1214311529,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,24.08,79,79,0,0.3047715479,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,35.08,79,77,-1.5,0.4439944311,1,0,0,0,1,0.25
2017-11-18 07:27:11.552675,32.08,68,64,0,0.4334549385,0,0,0,0,0,0
2017-11-18 07:27:11.552675,35.08,68,67,0,0.4739900014,0,0,0,0,0,0
2017-11-18 07:27:11.552675,40.08,68,67,0,0.5415484394,0,0,0,0,0,0
2017-11-18 07:27:11.552675,40.08,68,67,0,0.5415484394,0,0,0,0,0,0
2017-11-18 07:27:11.552675,40.08,68,68,0,0.5415484394,0,0,0,0,0,0
2017-11-18 07:27:11.552675,41.08,68,68,0,0.555060127,0,0,0,0,0,0
2017-11-18 07:27:11.552675,43.08,69,68,0,0.5820835022,0,0,0,0,0,0
2017-11-18 07:27:11.552675,5.08,64,69,0,0.0686393731,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,65,64,0,0.0281043102,0,0,0,0,0,0
2017-11-18 07:27:11.552675,22.92,66,65,0,0.30968788,0,0,0,0,0,0
2017-11-18 07:27:11.552675,34.92,65,66,0,0.4718281313,0,0,0,0,0,0
2017-11-18 07:27:11.552675,33.92,65,65,0,0.4583164437,0,0,0,0,0,0
2017-11-18 07:27:11.552675,33.92,65,65,0,0.4583164437,0,0,0,0,0,0
2017-11-18 07:27:11.552675,31.92,67,65,0,0.4312930685,0,0,0,0,0,0
2017-11-18 07:27:11.552675,28.92,67,67,0,0.3907580057,0,0,0,0,0,0
2017-11-18 07:27:11.552675,6,67,67,0,0.3907580057,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.92,67,67,0,0.0529658154,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,66,67,0,0.0281043102,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,67,66,0,0.0281043102,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,66,67,0,0.0233681609,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.08,64,66,0,0.0346028536,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,62,57,-3.75,0.0335429769,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,3.08,58,58,0,0.0530942941,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,19.92,58,58,0,0.3433890708,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,24.08,58,58,0,0.4151008447,0,0,0,0,0,0
2017-11-18 07:27:11.552675,48.08,58,58,0,0.8288226168,0,0,0,0,0,0
2017-11-18 07:27:11.552675,8.08,58,58,0,0.1392863299,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,59,63,3,0.035248263,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,64,64,0,0.0324949227,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,63,59,-3,0.0330106332,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,58,58,0,0.0186174797,0,0,0,0,0,0
2017-11-18 07:27:11.552675,30.92,58,58,0,0.5330115497,0,0,0,0,0,0
2017-11-18 07:27:11.552675,4.92,58,58,0,0.0848129633,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,45.08,58,58,0,0.7771073953,0,0,0,0,0,0
2017-11-18 07:27:11.552675,7.08,58,58,0,0.1220479228,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,1.08,58,58,0,0.0186174797,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,58,0,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,58,56,-1.5,0.0358558869,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,52,52,0,0.0399923092,0,0,0,0,0,0
2017-11-18 07:27:11.552675,2.08,52,52,0,0.0399923092,0,0,0,0,0,0
